tweet_processed,target
multiply-ing.. ,0
mum &amp; sister stay here tonight too ,0
Murray thinks I'm adorkable.  ,0
murray won the aegon championships!! woop woop! ,0
My #firstrecord was Beatles- Red Album. I think I was 12 ,0
my 100ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿,0
My 6 year old just asked me why her teacher is &quot;Following&quot; me on MySpacebook.  LOL,0
My american visa was approved. YAY! ,0
my answer to that question... 80 color and 40 b&amp;w (average) probably too many... oh well ,0
"my arms, legs, thighs, ankles, feet, and legs are sore from yesterday and today. ''( but that's the whole point. ",0
"my big sis, bro-in-law and nieces are leaving for NYC today...YAY!!! time for an EPIC house cleaning ",0
"my BIS connection is KapuT, no BBM, feels lonely ",0
my boat has been floated by @stephenjerzak ,0
My brother has officially slept for 12 hours straight and still counting ,0
MY CAMERA JUST CAME IN..... ,0
My copy of LVATT is in the post! Heard the songs live last night though! Just to confirm: BEST NIGHT EVER!! Love those Jonas Brothers ,0
My daughter and I were at the park and I actually found a 4 leaf clover!!!!! bring on the luck ,0
my day is so much better  night!,0
my day was amazing ,0
my doctor who poster arrived in the mail today  http://tinyurl.com/ox3ro6,0
My doggy is so cute. ,0
my drink has too much vodka. haha. YAY ,0
my exam was easy today  lol and i was in asda at lunch at got excited wen i saw the mcfly dvd is a cd boxx haha  funny day ,0
My face is so dry i feel like i'm a walking popsicle stick ,0
My fave drummer @trvsbrkr did a remix of my fave rapper @Eminem's 3AM! I can die happy now   (http://bit.ly/KXAcG),0
my favorite ginger with the hair is back on air tonight.  how i've missed you conan. ,0
my feet hurt and im going to meijer. bbl. ,0
My first concert! Great memories  Journey ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï,0
My first OPI: DS Desire. Preparing to try it now ,0
My followers keep going down. Hopefully I can get down to 0 again and that way no one will hear me. lol  I love life.,0
My friend volunteers @ New Rochelle Humane Society. They r havin a Cat Adoption Event June 13th 12pm-2 at Larchmont Floral Designs. ,0
my friend's coming over later today ,0
My friends made me join twitter.. so here i am  hows everyones day so far?,0
"My garden last week, if you're interested: http://bit.ly/l7TQY  ",0
My girlfriend is amazinggg   she makes errrthing better  Becca Jean Lewis iloveyou.,0
"my girls are still sleeping, i poked them a little but they just grumbled and snuggled down farther, dog doesn't even want to get up lol ",0
my Gosh  like sayig that its funny Gosh haha not the meening just the word its self,0
my grad. party is tomorrow  yay,0
my guys are the best. we'll be laughing all night ,0
my hair is relatively orange. but i like it.  wild curlz again !!,0
My hairs is done ,0
my head hurts after that all reading  well it's all worth it!,0
My heads pounding. Off to bed! Bet you'll be happy with the 12 hours i'm not twittering again and again! lol nite everybody ,0
"My kids graduate tomorrow! Aww, I am so proud.. Can't wait ",0
My Kiery makes some seriously awesome bread... yum ,0
My large 5 dollar pizza from Dominos was yummy.  ,0
"my low blood pressure almost ruined it, but i had a looot of fun today ",0
"My mind is still on london local time.. Can't sleep. Workout, fifa, at&amp;t, beach all day!!!  @lindsaydowdal have a great day! See you soon",0
my miss doesn't read my tweets so she wouldn't know that the emo guy won #dsds ,0
My mom and tay love banana LABBY TAPPY! Oh and BAJAAAAA! ,0
my mommy bought me mexican ,0
My mom's b-day ,0
my mums clearing my room!  i love my mummy,0
"My my , just like that ? You wave the white flag ? ",0
my Nana made me a grilled cheese so I'm better ,0
My new Bluetooth headset came via fedex today.  yay! Go jawbone!,0
My new set up at pinupfiles.com  ill be online in an hour guys at www.playwithtay.com see u there muahhhh xoxoxo hugs and bouncy kisses,0
My own Twitters just hatched in my back yard   http://twitpic.com/6p5hv,0
"My personal blog recently updated, follow me here!  http://thelifesrefuge.wordpress.com/homepage/",0
"my proudest moment, getting @loving_friends hooked on bones ",0
"My Puppies, Foxy and Pixie. are sooooo cute and FUNNY. They are making me LOL today ",0
"My Report Was: English: B-, Modern History: A-, Geography: B, Maths B: B-, Accounting: A and IPT: A      ",0
my room is finally cozy clean ,0
My saturday office  http://twitpic.com/697o6,0
my seat on my first plane better be next to @rhahnny ,0
My sisters new car  very nice  http://pic.im/3vW,0
My therapist said many of my Oz photos -- shown to him today -- were of professional quality.  Felt good ,0
My tooth brush sings hold on ,0
"my tweeps, ima get sum sleep.. had an awesome nite. peace an love ",0
"my twitter first! Had to try it...looks fun...time for bed! Night, new friends  Pls..good thoughts about that grant-update tmrw. promise",0
my updated myspace accout  love my playlist :&gt; http://www.myspace.com/samanthavillanueva,0
My wifey still asleep. ,0
"myra gave me dis cute pink bracelet for my burfday.  thnks, gal. apreciate it. a lot ",0
na fuck this.. imma party like a mother fucker.. party in my room!! wit my sis ,0
Nandos with Welsh Matt &amp; new hair  Good day!!,0
Nap time  then going to get up and clean my room &quot;/ then at 8 I'm going to watch JONAS! Yay!!,0
naptime.  thanx to all of my followers--i just hit 300 today!!!  thank you for being a part of my tweet fam.  ,0
Nashville pictures will be up when I get home tonight - plane should land at 7:30 ,0
National Tree Planting Day in Cambodia - Lets spread the earth love and plant one ,0
Nearly the end of year 8 ! Nearly in year 9 ,0
need my sleep...guys sorry i couldnt make it. hae fun ,0
Need new dresses for next week! Shopping anyone? ,0
"need Tea, basking in the sun, in Peasholm Park, and on the North Bay sea wall really is exhausting  Scarborough is glorious today",0
need to eat something ,0
need to sleep early  night everyone :p,0
"Needless to say, I have the empty gun in the pocket of my jeans now.   ",0
needs a Kleenex and still respects his friends. ,0
Neighbor in the bldg just brought chz cake bcuz we gave him 2 stamps and didn't ask 2 B paid! I love Boise ,0
New City Focus for Round Rock came out today: http://tinyurl.com/lxd9kd The story on Summer Safety Tips came out really great #3 ,0
New glasses! ,0
new iphone tomorrow?  Can't wait...,0
New Osalto blog post - http://tinyurl.com/dnbrw3 Enjoy ,0
New personal one-legged squat record of 10 whoot whoot ,0
NEW SHOES!!!  thanks Lizzie!!! http://twitpic.com/6ccj4,0
new terminator film wasnt too bad actually plus there was some alice in chains in it ,0
"new to twitter world, thinking ob how to best use it ",0
new vid!  http://tiny.cc/staybeautiful,0
new video up ,0
New York was wet.  Lovely but wet. It rained the whole time we were there ,0
New! Treasury featuring Etsians in Leicestershire. We're a talented bunch  http://bit.ly/aptME,0
next weekend @ Rimini!!! ,0
nice &amp; quiet in office 2day ,0
Nice hokkien wedding dinner with mostly hokkien songs.  enjoy,0
Nice new proj at work! Ride on! ,0
Nice spring day birds tweeting away ,0
Nice to work on Sundays... walang pasok suppliers... no one bugs me ,0
"nice weekend, saturday we played capoeira de angola @ the Malcom X festival in atlanta....nothing like hot weather and capoeira  peace all",0
Nick- &quot;Are you kidding me? I have swagga. I can do what I want.&quot; Haha ahhhh he makes me laugh  &lt;333,0
Nick is always a trendy topic ,0
Night @pianzi  take it easyyyyy ? http://blip.fm/~7d7jw,0
Night at the museum was fun but was way loopholey.  summer '09 lookin' fine. ;],0
NIGHT babies. Got a VH1 thing in the am  Check out my pics! http://twitpic.com/2y57u http://twitpic.com/2xzl1 http://twitpic.com/2y5s2,0
Night my little twitterbirds...xoxo it's been fun!  thanks for the laughs! Talk2ya later muah,0
night twittz! Jus came home from partying  loved it ..hella tired Allergic to cats ew! All irritated,0
"Nintendo should have come on stage and said - &quot;Buy us, we're cheaper&quot; and it would have been better than this.  #E3",0
nite twitterville  workout in the am  -ciao,0
NJ for the night ,0
"no car, shitty bike, broken phone, 25mile commute, great friends, have my health, roof over my head, have a job. im truly fuckin grateful ",0
"No Dio, but Mother F**king Tim Curry instead  http://bit.ly/hmV5F",0
no msn all night. i'd say i did pretty good ,0
-No one is perfect... that's why pencils have erasers. ,0
No strikes today !  for sure on my side  Nice and sunny here....,0
No u just do searches and u get pts. Then u exchange for prizes. I got $15 amazon so far ad bout to get $5 more ,0
No work today  Tomorrow call in @ 3.,0
"No, I got Jaime right now. ",0
Nobel Laureates ROCK!!!  PLEASE Listen http://tobtr.com/s/551846 Share this great News www.peacejam.org check it out! xox #peace,0
"noodles are not so bad...they give a good balance nutritious food, if prepared well..that is what i get from internet  am happy ",0
Norway won! That song was one of my favorites along with a few others ,0
"Norway won, im soooo happy, &quot;i'm in love with a fairytale&quot; and he is craaaaazzyy hot -Alexander Rybak, i think i'm in love!!  &lt;3",0
"Not doing much, just joined Twitter. Follow me if you want, i'll promise it'll be fun. Luv you lots, shout outs to all DC ",0
Not long till LONDON BABY!!!  and then the EMIRATES ON SUNDAY!!!!  YEAH!! cant wait... ,0
Not looking forward to work today. Next week I hang out with an UP character and a princess tho! ,0
"not much on tv, don't really know what to do right now....oh well i'll listen to music and surf the web ",0
Not sure exactly what I've won with this competition... Either way I've still won something... Its all good ,0
"not to long till lunch time, yay ",0
Note to self: do english essay and pay attention in class ,0
Nothin' like a good book and some spring cleaning.  http://www.mrsdlightful.com/2009/04/food-storage-and-pantry-cleaning-tips.html,0
Nothing better than a day in the sun. ,0
Nothing better than being on a boat with @marcocardenas. Except maybe making a whole lake trip of it w @gansargirl and @jasenlittle. ,0
nothing better than i guy who loves you to pluto and back ,0
Nothing better than seeing your first friends. ,0
Nothing quite like finding good amp settings from a solid state amp ,0
Nothing special. ,0
nothingg bored  x,0
"now finally I am in firsco... it was a hard flight... But now I am really exicted... really cool here, don't know where to look first ",0
now has a cold face from walkkng to the servo haha oh well the joys of living almost on top of a mountain ,0
Now I really am desperate. I want a meet and greet pass for the PCD concert. Hope someone would help me get one. Pic paints a 1000 words! ,0
Now its time for my beauty sleep   I hope I dont loose any followers...but I wont be surprised. Am greatfull to the people who follow me.,0
Now or never... No regrets! Off to Europe... Love you  no twittering for a while!,0
now that i have a smart phone maybe i'll tweet more often! ,0
Now that's a job  Sr. Web Developer *Front End* at Playboy http://tr.im/oDFS,0
Now time to head to a radio interview... This will be an exciting one ,0
"Now to unload van to go and stock up for tomorrow at Innishannon, thankfully not doing it in the rain this weekend ",0
now we talk about football in lunchtime..anything worse? happy #hoppusday everyone! and  mother's day too  (fuckin&amp;touchin&amp;suckin hahhah),0
"Ocean view room in Laguna Beach: beautiful. Today will be fun; beach, safari, partying, sunset  Appreciation is key, all smiles as always!",0
"Oe CRM, como ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿",0
Of saidin and saidar and the light and dark ,0
of to sacc. meet my parents ,0
Off the a birthday party for @ChrisQuick 's hubby!  Looking forward to seeing that charming little assistant of hers.  ,0
Off to baseball tomorrow. Nite all! ,0
"off to bed as birds wake-up, it's been a while since i did that last...great night out with my older cousin her husband &amp; their friends ",0
"Off to bed before I simply fall over! Good night, friends. ",0
Off to bed for me!  Make sure you join our challenge  Thanks for being so FABULOUS!  www.weightlosswiththefabulousfatties.wordpress.com,0
off to bed now... nytynyt tweety tweet tweets... ,0
off to buy some kit for Hadrians Wall trek.... hope the weather is this good when we do it ,0
Off to Canarywharf! Mail me ,0
Off to GH to meet up @soodugyot Shawarma time! ,0
"Off to meet Bowie. Not A David Bowie the famous singer, THE David Bowie - as in mine ",0
"off to mothers day brunch with the gang. YAY!!!!! It's not the Zoo, but should be just as much fun. ",0
Off to muscleworks and spining...grr I hate spinning it's one of those necessary evils ,0
"off to my BBQ, cofee with bezzy first I'll  keep u informed through tweets not signs ",0
"Off to Saigon in the morning, n Hanoi from there..... ",0
Off to school. Who knows what to expect? Bring on life and all of it's suprises! ,0
Off to take a shower and get ready for work. Again...lol Yay! more money to go back to school in September ,0
off to the galapagos! be back in a week! or maybe i'll stay with the turtles ,0
"off to the hills of eastern kentucky to volunteer for a week. won't be able to check my retweets, but will tweet from my phone ",0
Off to the mall ,0
Off to the radio station now...another day ,0
off to unityville to cook for my momma and my gramma ,0
off to work ,0
off to work...kelseys tonight ! yumm ,0
Off today! No wonder I love Mondays!  Movie theatre....here I come. ,0
Off work  spending the night at the cousins,0
Off work! going to watch twilight! ,0
Offer accepted ,0
Officially made a profit yesterday!!! A whole $1.15 ,0
oh and I got my haircut today. I looove it ,0
oh boy my 1st text message of the day  my boy friend sent me a text yay ?,0
Oh by the ways... Hangover is pretty funny ,0
Oh damn! In Class talking dirty with mel   ï¿½ï¿½ï¿½ï¿½ï¿½ï¿,0
Oh dear... And the left side of my face  Maybe sitting in the sun was't such a good idea ,0
Oh gosh today ive went out with my dream boooy  and he was arrived me at hooome,0
"oh gosh, what a night. off to bed... ",0
"Oh hai, LA, you're just as overcast as Boston... fix that please. ",0
Oh how I love pink lemonade ,0
Oh it's the kinks! ,0
"Oh look, I got it connected with my blog. Proud of me, guys? ",0
Oh melbourne at least u kicked a goal in the last qtr ,0
Oh my goodness.  It's totally nap time at work... ,0
oh no hangover kicking in now like. how is everyon this sunny sunday afternoon ? ,0
OH SHIT! family force 5 is gonna play at great america! shweeettt ,0
oh thats kewl tb im just watching tv  @sleeakgirl,0
oh the rudeness morning twitterville  HAPPY HUMP DAY,0
oh what a beautiful dayyyyy ,0
"oh what lovely weather, I am thinking of getting some feathers  shopping to do and maybe transport museum tomorrow, 1st CDs to rip.",0
oh wow. nakakaiyak pala yung he's just not that into you.  http://plurk.com/p/yty00,0
oh yeah and morning campers ,0
"oh yeah, our email is back up and running now ",0
"oh, FOUND IT! it's hidden among the black wires on the table ",0
"Oh, okay... So I totally forgot to Tweet this, but... Night At The Museum 2 was AMAZING, just like the first one. I loved it ",0
"Oh, wait...I already am ",0
ohh 5 more til i get to 100 ,0
Ohhh I know what i can twit about lmfao-- Jason be sure to enjoy that run tomorrow!!! I'll be joining ya-- just a few cities apart. ,0
"ohhhhh, im sooo mutha luvn beautiful.... finna chill with these lamess ",0
"OHkay, so new obbession , The Secret Handshake.  Check em out ",0
OhMyDamn!!! New Moon clip... OMFG!! ,0
ohmygod i loved the ending! glad i decided to finish this drama ,0
Ok - updated it  New dose of fun at http://utubeclips.net ,0
Ok @CharlyJohnson @CharlyJohnson @CharlyJohnson ,0
OK going to get in the shower...I need to wake up from last night's excursions...   be back soon!,0
"Ok guys - we've officially launched new languages #Swedish and #Russian - really fun, if you ask me!  www.surveypirate.com",0
Ok I REALLY need to go to bed and stop playing around with Twitter adding new friends!! Hello all you new people ,0
ok im going out now ,0
Ok Im gone for real this time bbl Thanks again to all my new and old followers we are twit fam  ,0
ok lets save the date for my passion party... JUNE 13.. Passion party. Dont have the exact location yet but it will def be going dwn! ,0
Ok my bad!! Don't even trip on the subject ese !! Lmao ,0
Ok off to Waitrose for some salad stuff for tomorrow's picnic. ,0
ok so i am up and driving...going to play  3games with less than 7 hours of sleep ahh man i hope it goes well ,0
ok so I'm leaving early today  4:15 makes up for coming in early I guess :-D #fb,0
"ok so my final grade in history is a B. Good  despite the horrible test grades, I managed.",0
"Ok twitters, to indo pra aula  kiiiiiiiiiisses",0
"Ok, here we go people, last tweet before the big show ready to yell at the top of my lungs!! i'll let ya know how it goes later ",0
"Ok, just to stop anyone freaking out like Aacura did, I only clipped the car. I'm fine ",0
"Ok, probably should get started on today, I still have to buy gifts for the parties I'm attending. Oi vey! ",0
"Ok, so everything doesn't turn out perfectly. That's why it's so great that it sometimes does.. ",0
"OK, the inevitable happened - T-Rex led to Bowie. Spotify has an aboslutely massive Bowie collection - that's me sorted for the day ",0
Ok... Now time to write an advertising blurb for me......hmmm ,0
Okay everyone c: i'm gonna try to get some sleep so can get to school early. Boo  night every one. @TehStalker skills XD poor thumb.,0
Okay Good Knight Twitter World Hubby time ,0
OKAY I have to go soon! :o Then maths exam at 1.45? I think. haha.  G'luck everyone!! xxx,0
okay i'm getting off the computer and starting my study weekend at 10:30 and ending at 4:30. that's 6 hours.. exactly like school. ,0
Okay people last one #1 H-Town Part Time Lover you already know RIP Dino http://bit.ly/eFfHn   This is sexy.,0
"okay that idea didnt work, back to the shirt design ",0
"okay, @T4OnTheBeach please announce some more artists today ",0
"Okay, away for a shower now. I'll show you guys my new doo when I'm home. ",0
"Okay, have torn apart my work. Fresh coffee &amp; peanut butter toast then I'll try and put it back together again. Only less crap this time ",0
okay.... sunshine wins... great day for a beach session today! ,0
okkk. time to get off this bitch and call back my bestafrizzle ,0
"Old enough to know better, young enough to not CARE! ",0
Oliver Long getting ready to come on ,0
omfg. My phone crashed. FML. Seriously. ,0
omg @officialswick made my year....he told me thanks  im a nerd but in love with him!!!!!!!,0
OMG 900 followers!!!!!! ,0
OMG Heavy Rain gameplay footage/screenshots  *sigh* makes me wish I had a PS3.,0
OMG I fixed my iPod! ,0
Omg I haven't tweeted in forever! How is everyone ,0
Omg i just heard that lakers won today. Ah that made my day!   ,0
Omg I just realized how much I luv summer !! ,0
omg im sooo excited!!!! well.. off to school... LAST DAY WOOHOO THIS IS THE BEST DAY EVER thanks to @mileycyrus  lol,0
OMG it feels so good to take that damn girdle off... You skinny bitches don't know nothing about that kind of pain... Lucky You ,0
OMG ITS RAINING!!!!  ....i should just go sit outside and get soaking wet....on second thought thats a bad idea. &gt;.&lt;,0
OMG! am so bored my pussys poppin! ,0
OMG! It's OFFICIAL!!!!! ,0
"OMG! Me,Joey,Seyeon and Jessica are watching Metro Station together! This is gonna be so much fun!!!! ",0
OMG!!!! makes a long time xD....just finish school until next year ,0
"OMG, I'm so glad there's no more IT work to do ",0
"omg, that is soo so cute  http://www.heatworld.com/Article/10530",0
OMGOMGOMGOMG!!!!!!! SO FRIGGIN EXCITED!!!!! ,0
omgoodness FINALLY back from dinner with the fam bam! ,0
On a boat. On the way out to Norrï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿,0
"on a happy note, weddings are awesome, and i'm gonna make sure my wedding has an open bar!   ",0
"On a highnote,80 alevel girls at work tnyt,might perk me up &amp;maybe some tune-ge for once ",0
On a side note: I have many POSITIVE PPL helping me spread the word of my new music n video. Like youuuuu my sexy TWITTER FAM  I THANK YOU,0
On batman ,0
On her way to pick up Patti ,0
"On june 25 i'm going to see Metro Station, Katy Perry, All time Low nd others in the Under18 festival in Barcelona! With Lai &amp; Patt ",0
On my macbook  Inviting Friend to Twitter  and Happy Mothers Day,0
On my new computer! Woot! ,0
On my way to @barbiebrittiana &amp; @sexymency house for Cuddle Buddy time ,0
on my way to boracay in a few minutes ,0
On my way to dwc ,0
On my way to karaoke! How fun! Hope you all have a good night! XOXO http://pickchick.com ,0
on my way to kroger then to the pool.  waiting on a tea at mcdon.,0
On my way to LA 2 The Roxy. Carmen Electra will b there and I WILL get a picture. Its my mission! ,0
"on my way to marbella, spain  see u guys later!",0
on my way to the V to see ma fam bam!..tryna stay busy..doin good 2day ,0
on my way to work at the bead store. last day there and then home to work on my new jewelry designs! ,0
On my way to work YAY! Love my job!  ,0
on my way to work.. find me a new job ,0
On my way to work...@thomase Thanks for taking me ,0
On Myspace ,0
"On our way 2 the airport  ... Bye, bitches!",0
On our way to citymoves alkmaar!!! ,0
On that happy note I'm heading off to bed. To-recharge my chi for tomorrow.  Good-nightweeps!,0
"on the bed with matt, if he can be on a laptop then so can i ",0
on the phone with kaihlaniii ,0
On the plus side I've lost a few more lbs  making 6lbs in 2 weeks ,0
On the road to my wifes 1st triathlon. If I do not update in 6 hrs. Call the paramedics. ,0
On the road to the bay area. With a quad white mocha. ,0
On the trampoline with bj ,0
"On the way back home now to catch up with the F1 I have on record, then barbecue + banana beer... ",0
On way to Birmingham.. Sewing in the van. Punk. ,0
Once again another crush on @Diem I think she's a cutie ,0
"Once again i'm at a crossroads with my hair. What to do, what to do.  should i cut, colour,braid. Its winter and its exams soon.",0
Once again stayed up to late and have to start too early  It is a good thing I like my job,0
once libertas get 0 seats i'll be happy  #eu09,0
One again ! thanks for your drumsticks in Paris haha  hace a nice Day !,0
One can not B loved if one does not love. Just as one can not be respected if one does not first respect. How to respect? GIVE it  so ezy,0
One more day and i'm done with my 7 day work week run. i may finally get some sleep. ,0
ONE more song. a little boom boom pow. then off to bed!  yay for late nights...,0
One of the few perks of being unemployed is enjoying the beautiful weather at the pool ,0
one of the perks of working ridiculous hours? my coworker is a model ,0
Onibus com personagem do Tim Burton ,0
Only 2 days of sophmore year left! thank godd &lt;3  txt mehhh im boredd ,0
Only 3 classes today and 2 tomorrow ,0
only 3 MORE STUPID DAYS and schools over. cant wait! ,0
Only 5mins till my baby's back from work ,0
only a few more days until my &quot;the nanny&quot; box set arrives- i am so taking the week off work. hahaha ,0
Only a few more votes and @chriscuzzy is in the top ten  XX,0
only has to pass one more assignment before finishing uni for the summer ,0
Only just made it before 3pm Friday! Have you McValue Lunch-ed this week?  http://u.nu/7dk9 #fb,0
ONLY need 4 mre 2 gt 2 130 ,0
Only reason i joined is to moderate polyghost ,0
only staying up because will arnett is on conan tonight   ,0
Ooh pub quiz tonight  Completely forgot what with the excitement of Paris,0
Ooh wee minatures of vodka coming my way for tonight ,0
ook im goign to watch hes just not that into you  hope its good,0
Ooo just joined Kara's club  Awesome Karadioguardi.com  xx,0
oooh! this is my 500th tweet so I shall have a coffee &amp; a cookie ,0
"Ooooo, Blue Velvet is on!! ",0
Ooooo... what a change! ,0
OOOooo #BigBrother 10 #bb10 starts tomorrow its so wrong but im looking forward to it  Another summer of BB ,0
Oops just fell asleep for 4 hours. Making pasta ,0
oops... LOL  Well hopefully the party will help them forget their situation for a while ,0
"OPEN INVITE TO MY TWEEPS: My degree show @ LSAD clare st. limerick 13th June 6pm, meet up get pissed  all welcome let me know!",0
Or maybe our connection is just so shite that everyone beats me ,0
organic TEE giveaway  http://bit.ly/lVWWH,0
organic wine kills. and and also: happy birthday old morrissey ,0
Ouch! I'm not studying but playing internet ,0
Our BBQ went well. Pineapple was perfect. Kat added lime to everything. Now we have nothing in the world to do ,0
our first follower! Thanks @Breefield ,0
out by my pool for the remainder of the day ,0
"out here in boston, chillin.. bout to hit up renthum (sp?) today and check out that gucci, coach, and whatever else stores they got ",0
Out of starbucks ,0
Out to eat with the family ,0
out to play ,0
out! i'm having dinner. ,0
"Outski, Dunno what I'm doing today. Call me ",0
"Overcast and gloomy, the opposite of my mood. ",0
"overslept on the stupid comfy bus and was awake just in time by an accident phone call. Haha. In class now, all awake... ",0
P.S. I wanna see star trek again ,0
"P90X, Day 47 - It was an intense Kenpo session today, they heard me from the floor below in my hotel room! ",0
pack pack pack pack pack  Punta Cana in three days! yayyy,0
packing baby... don't wanna keep the plane waiting ,0
packing extravaganza just took place here... i'm awestruck at the help of friends &amp; the fact that i'm packed up a day early!!  what!!,0
packing for Europe...  stoked...,0
packing my bags for tomorrow ,0
Pacquiao won again! He's really one of the filipino's pride. ,0
PAHA!  I've been having fun today. ;)  Apart from my feet which are cold and hurt &gt;  What cool... http://tinyurl.com/oqhsr2,0
Painted my nails pink  Onto hair next! What a productive day! ,0
painting a chalkboard wall @PourhouseCafe ... hope all goes well ,0
Papa dropped in at Field Day. Such a oice surprise. The girls were thrilled. ,0
PARANOID  JONAS BROTHERS I LOVE THE SONG ,0
Part two!    Hahahahahaha. What the. Am I enjoying? :o,0
Party any1 ,0
Party at adrians  ,0
partying it up tonight at J lounge in downtown LA. Its a nice sunny day in cali! ,0
Patrick is trying to straighten up the Leaning Tower of Pisa...  http://short.to/dm05,0
PCD  world tour concert  was amazing ... ,0
peace &amp; love ,0
Peaceful and sunny ,0
Pebbles was afraid of the Thunder and Lightning this morning. we aint had that for years! wow! new picture/s coming soon ,0
"penny arcade jim dark magic is much, much weaker then automata or lookouts. But the burned/iced girl was damn cute ",0
People at my work are fucking retarded. Makes me feel good about myself ,0
PEOPLE GET ONT TWITTER...................to late going to facebook ,0
people in my stream are surley today. love it as i am too and was avoiding saying anything. ,0
People just don't know I'm one of the coolest...I roll by MYSELF and neva act foolish...just don't mistake my kindness as a weakness ,0
Perfect day in West Cork  A big happy Hello to everyone ,0
"Phew, thank God that the paper was manageable today! I shall rest well now that it's the vacation. ",0
Photo: havent-got-a-prayer: Me too  http://tumblr.com/x1k1x963y,0
Photo: who says we cant have the best of both worlds = tlr + holga-ish pics  www.shutterfetish.com... http://tumblr.com/xm41x7ot4,0
photo's done. off to graphics. long. long day  nite.,0
"Picking up Marie, then heading out to SB for Jubilee Srvc. X-pecting gr8 things 2nite!!!! ",0
picture ,0
Piece of cake.  anyone like to indulge?,0
Pierced the tongue I wonder whats next ??! ,0
Pinkberry in the city '09!!!!!!!!!! ,0
pipe down. calling @Bigthangs ,0
planning my birthday partayyyy ,0
planning out the SF trip tomorrow. ,0
playing basket with my couisns... ,0
playing facebook ,0
"Playing guitar., ",0
Playing piano again...  It's great!!,0
"Playing Rock band Unplugged... Digging it. I liked Amplitude but never got it, this fits pretty close ",0
Playing shit loads of TF2 ,0
"Playing Sims, talking on the phone with ALEXANDRA!  birthday in 6 days!",0
Playing some Badminton with my sister ,0
Playing The sims! ,0
Playing the wii and guitar lol and wrks in few hrs ,0
playing the wsop ladies event tomorrow  i'll let ya know how it goes,0
Playing with helium gas filled baloons ,0
"playing with Mr. Higgins, wishing I had my own Yorkie ",0
Playing with my mark. makeup and jammin' to Taylor Swift. ,0
Playing with the grands....Just had instant grits that get everywhere.    It's so much fun!   Love it!   Hope everyone is well.  Smile,0
Please visit the following sites: http://www.Youtube.Com/helloimnicknarnia and dont be afraid ,0
Please! Vote For florencia @more__colors and for me obviesly  They Need Wins MTVLA!! Please!! ,0
Podcast Episode 8 uploading as i type  subscribe please www.RandolphStProductions.mypodcast.com thank you,0
Pokemon &amp; then mimis! ,0
"Police ~ to Protect &amp; Serve, or history takers and CSI's, #Choice #HOA  help #InsideEdition",0
polishing my nails  out with the ladies to night,0
Power's back. I really didn't cut the power line with my shovel ,0
Pre-ordered Karnivool's new album today. Getting it on Friday!!  ,0
Prepared ,0
preparing to go out with sophia. listening to &quot;the climb&quot; by mileycyrus. ,0
Pretty awesome day today. Made lots of decisions. Only 12 days till Nationals start ,0
"pretty epic weekend of fun and nonsense.    now?  working, then getting coffee with my dad before seeing &quot;drag me to hell!&quot;  ",0
Pretty much over the jet-lag now. Enjoying having step-daughter and her boyfriend visiting. BBQ and pool day tomorrow. Nice ,0
"Princeton, kinda hot but looking forward to a good weekend ",0
Procastinated by doing up a new playlist for TCC. Now off to Nalina's for teh 18th birthday bash. 2Forever ,0
"prom today, then prom party?  ..",0
Proud of myself.. Wrote and referenced my 1st song 4 an actual Artist!! My 1st of &quot;prayfully&quot; many. Thanks God ,0
"pub visit, Guinness and some nice music this evening, then boxing on telly ",0
Pumped for Ottawa Monday till Thursday! Can't wait to see everyone ,0
purchasing tickets for Aladdin.. all for the baddie  benefit = gray o'brien ,0
Q&amp;A today with Denis Leary today!!! Thanks Katie ,0
"Q: Do you get a prize? A: I don't know. I'm a scientist, not a redneck.  God bless NCSI writers ",0
QOTD: &quot;Hey - I still haven't told you guys the story about the English Heritage fella and how he's lucky to be still alive!&quot;  @yawnerddn,0
queens bday! yuss no stats!  but its so cold!!! wtf?! stupid NZ weather! &gt;&lt;,0
Quick Question Is Fortune And Fame To Much To Ask For  Reply me &lt;3,0
Quick workout done. Now off to Utrecht for an evening of SingStar. ,0
quickie workout &amp; watch satc ,0
"quincenera Satruday night - Mega Show in Clute,Tx on 6/20 - Live in Bnet studios 6/20 - In studio on next cd project... good times ",0
Quote of the day: &quot;Walk softly and carry a big magnifying glass.&quot;  -Richard Lacayo ,0
Raining. Got @ddlovato on repeat. This day couldn't get any better!  - wait! Kelly Clarkson's on Rove....booyah!!!!! ,0
Raise your hands if you need to cop more shoes than you can count: damn! I need a new job... two new posts on the site. two more tomorrow ,0
RANK UP ! YEAH YOU GUYS GOT PWND ! ,0
